CD_UNID;NOME_UNID;CS_TT_MAQUINA;DESCR_MAQUINA;CD_MAQUINA;CD_SETORMANUT;DESCR_SETORMANUT;CD_PRIOMAQUTV;NRO_PATRIMONIO;CD_MODELO;CD_GRUPO;CD_TPCENTATIV;DESCR_GERENC
92;FRIG. AURORA CASTRO;4228;BALANÇA 029 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99986441;MIN;MIUDOS INTERNOS               ;6;0;9999;1600;2721;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 030 MAREL MOD. M2400-P03-5020-30-60 CAP. 60KG;99999028;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 031 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997169;MEX;MIUDOS EXTERNOS               ;6;0;9999;1600;2739;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 032 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99995151;MIN;MIUDOS INTERNOS               ;6;0;9999;1600;2721;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 033 MAREL MOD. M SERIES 2200 CAP. 300KG;99998815;MIN;MIUDOS INTERNOS               ;6;0;9999;1600;2721;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 034 TOLEDO MOD. TI500 CAP. 50KG;99998823;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 035 TOLEDO MOD. TI500 CAP. 50KG;99998824;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 036 TOLEDO MOD. TI500 CAP. 50KG;99998825;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 039 TOLEDO MOD. 820J/XVI CAP. 80.000KG;99997327;FAT;SETOR FATURAMENTO             ;8;0;9999;1600;2151;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 040 TOLEDO MOD. 820J/XVI CAP. 80.000KG;99997328;FAT;SETOR FATURAMENTO             ;8;0;9999;1600;2151;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 045 TOLEDO CAP. 1500KG;99997808;EXD;EXPEDICAO                     ;6;0;9999;1600;2348;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 048 TOLEDO MOD. TI500 CAP. 1500KG;99997170;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 049 TOLEDO MOD. 2003/35-2190 CAP. 1500KG;99985547;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;1600;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 051 TOLEDO MOD. 2003/35-2180 CAP. 1500KG;99985982;CEB;EMBUTIDOS COZIDOS             ;6;0;9999;1600;2283;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 052 MAREL MOD. M SERIES 1100 CAP. 03KG;99997317;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 057 MAREL MOD. M SERIES 1100 CAP. 03KG;99985555;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 058 MAREL MOD. M SERIES 1100 CAP. 03KG;99994655;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;17000;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 063 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997205;COD;SETOR DE CONDIMENTOS          ;6;0;9999;1600;4472;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 065 TOLEDO MOD. 2003/11-2090 CAP. 50KG;99997162;MEX;MIUDOS EXTERNOS               ;6;0;9999;1600;2739;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 066 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99987000;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 067 TOLEDO MOD. 2096 CAP. 50KG;99998775;MIN;MIUDOS INTERNOS               ;6;0;9999;1600;2721;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 069 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997588;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 070 TOLEDO MOD. 2003/11-2090 CAP. 50KG;99985565;MIN;MIUDOS INTERNOS               ;6;0;9999;1600;2721;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 072 TOLEDO MOD. TI500 CAP. 1500KG;99986438;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 073 MAREL MOD. M SERIES 1100 CAP. 30KG;99998776;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 074 MAREL MOD. M SERIES 1100 CAP. 30KG;99985472;SLG;SETOR DE SALGA                ;6;0;9999;1600;2241;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 077 MAREL MOD. M SERIES 2200 CAP. 30KG;99998777;MIN;MIUDOS INTERNOS               ;6;0;9999;1600;2721;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 079 MAREL MOD. M SERIES 2200 CAP. 30KG;99998778;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 080 TOLEDO MOD. TI500 CAP. 30KG;99998779;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 081 TOLEDO MOD. TI500 CAP. 30KG;99998780;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 085 TOLEDO MOD. 2003/35-2190 CAP. 1500KG;99986445;CUR;SETOR EMB CURADOS             ;6;0;9999;1600;5525;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 091 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99986447;MIN;MIUDOS INTERNOS               ;4;0;9999;1600;2721;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 093 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99986999;COD;SETOR DE CONDIMENTOS          ;6;0;9999;1600;4472;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 095 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99986446;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 096 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998812;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;1600;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 097 TOLEDO MOD. 2096-H/3 CAP. 10KG;99994656;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;17000;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 099 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99987394;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 100 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99987420;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 102 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99986443;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 105 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99985533;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 107 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99985558;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 113 MAREL MOD. M SERIES 1100 CAP. 03KG;99985520;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 114 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99985539;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 116 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99986434;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 117 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99986435;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 119 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998781;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 120 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998782;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 122 MAREL MOD. M SERIES 1100 CAP. 05KG;99998783;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 124 TOLEDO MOD. 2003/35-2180 CAP. 500KG;99998816;TCA;SETOR TUNEIS E CAMARAS        ;6;0;9999;1600;2313;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 125 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998817;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 129 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997191;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 131 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998785;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 136 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997336;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 137 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997589;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;1600;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 142 MAREL MOD. M SERIES 2200 CAP. 60KG;99998787;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 143 TOLEDO MOD. TI500 CAP. 30KG;99998818;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 144 MAREL MOD. M2200 CAP. 30KG;99997224;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 145 TOLEDO MOD. TI500 CAP. 30KG;99998789;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 146 TOLEDO MOD. TI500 CAP. 30KG;99998790;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 147 MAREL MOD. M SERIES 2200 CAP. 5000KG;99998791;FFG;SETOR DE FABRICA DE FARINHAS E GORDURAS;8;0;9999;1600;2330;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 148 TOLEDO MOD. TI500 CAP. 50KG;99998792;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 149 TOLEDO MOD. 2003/35-2180 CAP. 1500KG;99997806;PRU;SETOR DE PRESUNTARIA          ;6;0;9999;1600;2291;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 150 TOLEDO MOD. TI400 CAP. 1500KG;99987393;EXD;EXPEDICAO                     ;6;0;9999;1600;2348;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 151 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997204;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 152 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997440;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 153 TOLEDO MOD. 2003/10-2090 CAP. 30KG;99998793;PRU;SETOR DE PRESUNTARIA          ;6;0;9999;1600;2291;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 156 TOLEDO MOD. 2003/1-2090 CAP. 1500KG;99986997;EXD;EXPEDICAO                     ;6;0;9999;1600;2348;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 157 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998794;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 159 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998795;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 161 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997315;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;1600;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 163 TOLEDO MOD. 2003/10-2090 CAP. 05KG;99998797;COD;SETOR DE CONDIMENTOS          ;6;0;9999;1600;4472;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 165 TOLEDO MOD. 2096-H/1 CAP. 5KG;99997316;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;1600;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 167 TOLEDO MOD. 2003/35-2180 CAP. 1500KG;99986996;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 170 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997600;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 171 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998820;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;9999;1600;5345;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 172 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998800;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 173 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99999847;MEX;MIUDOS EXTERNOS               ;4;0;9999;1600;2739;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 174 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998801;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 176 TOLEDO MOD. 2003/10-2090 CAP. 10KG;99998802;COD;SETOR DE CONDIMENTOS          ;6;0;9999;1600;4472;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 180 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998803;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 182 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998821;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 183 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99998804;SFR;SETOR EMBUTIDOS FRESCAIS      ;6;0;9999;1600;4057;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 184 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997439;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 208 MAREL MOD. M2200 CAP. 60KG;99999036;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 209 TOLEDO MOD. TI500 CAP. 50KG;99998805;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 211 TOLEDO MOD. TI500 CAP. 30KG;99998806;EMB;SETOR EMBALAGEM               ;6;0;9999;1600;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 212 TOLEDO MOD. 2003/10-2090 CAP. 30KG;99998807;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 214 TOLEDO MOD. 2096-H/3 CAP. 10KG;99994626;EMB;SETOR EMBALAGEM               ;6;0;9999;17000;4138;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 216 TOLEDO MOD. 2096- H-3 CAP. 10KG;99998809;COD;SETOR DE CONDIMENTOS          ;6;0;9999;1600;4472;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 217 TOLEDO MOD. 2254FLC/1 CAP. 300KG;99998810;CUR;SETOR EMB CURADOS             ;6;0;9999;1600;5525;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 300 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997319;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 301 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997320;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 302 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997321;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 303 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997322;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BALANÇA 305 TOLEDO MOD. 2003/10-2090 CAP. 50KG;99997324;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;0;9999;1600;2224;OUTROS
92;FRIG. AURORA CASTRO;4228;BANHO MARIA MICROPROCESSADO MOD.Q215M2 QUIMIS;5310;LDA;LABORATÓRIO DE ANALISES DE ALIMENTOS - FAC;6;357759;9999;40002;3591;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BARREIRA SANITARIA SALAME (LA1701000007);99986392;CUR;SETOR EMB CURADOS             ;4;1;9999;13006;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BARREIRA SANITÁRIA - LAVADOR DE BOTAS;99986365;EXD;EXPEDICAO                     ;4;0;9999;3002;2348;OUTROS
92;FRIG. AURORA CASTRO;4228;BG92-1 (BATERIA TRANSPALETEIRA ELÉTRICA);99992198;EXD;EXPEDICAO                     ;6;0;9;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-10 (BATERIA TRANSPALETEIRA ELÉTRICA);99992208;EXD;EXPEDICAO                     ;6;0;15;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-11 (BATERIA TRANSPALETEIRA ELÉTRICA);99992209;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-13 (BATERIA TRANSPALETEIRA ELÉTRICA);99992211;TCA;SETOR TUNEIS E CAMARAS        ;6;0;1;35012;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-17 (BATERIA TRANSPALETEIRA ELÉTRICA);99992215;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-18 (BATERIA TRANSPALETEIRA ELÉTRICA);99992216;TCA;SETOR TUNEIS E CAMARAS        ;6;0;1;35012;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-19 (BATERIA TRANSPALETEIRA ELÉTRICA);99992217;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-2 (BATERIA TRANSPALETEIRA ELÉTRICA);99992199;EXD;EXPEDICAO                     ;6;0;9;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-20 (BATERIA TRANSPALETEIRA ELÉTRICA);99992218;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-21 (BATERIA TRANSPALETEIRA ELÉTRICA);99992219;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-22 (BATERIA TRANSPALETEIRA ELÉTRICA);99992220;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;1;35012;5345;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-23 (BATERIA TRANSPALETEIRA ELÉTRICA);99992221;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-27 (BATERIA TRANSPALETEIRA ELÉTRICA);99992225;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-28 (BATERIA TRANSPALETEIRA ELÉTRICA);99992226;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-3 (BATERIA TRANSPALETEIRA ELÉTRICA);99992200;EXD;EXPEDICAO                     ;6;0;9;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-31 (BATERIA TRANSPALETEIRA ELÉTRICA);99992229;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-32 (BATERIA TRANSPALETEIRA ELÉTRICA);99992230;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-33 (BATERIA TRANSPALETEIRA ELÉTRICA);99992231;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-34 (BATERIA TRANSPALETEIRA ELÉTRICA);99992232;SCL;SETOR ALMOX./CONTR. MATERIAIS ;6;0;1;35012;2089;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-36 (BATERIA TRANSPALETEIRA ELÉTRICA);99992234;SEI;SETOR EMB INDUSTRIALIZADOS    ;6;0;1;35012;5345;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-38 (BATERIA TRANSPALETEIRA ELÉTRICA);;;;;;;;;
;99997066;TCA;SETOR TUNEIS E CAMARAS        ;6;0;1;35012;2313;OUTROS;;;
92;FRIG. AURORA CASTRO;4228;BG92-39 (BATERIA TRANSPALETEIRA ELÉTRICA);;;;;;;;;
;99997067;TCA;SETOR TUNEIS E CAMARAS        ;6;0;1;35012;2313;OUTROS;;;
92;FRIG. AURORA CASTRO;4228;BG92-4 (BATERIA TRANSPALETEIRA ELÉTRICA);99992202;EXD;EXPEDICAO                     ;6;0;9;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-40 (BATERIA TRANSPALETEIRA ELÉTRICA);;;;;;;;;
;99997068;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;OUTROS;;;
92;FRIG. AURORA CASTRO;4228;BG92-41 (BATERIA TRANSPALETEIRA ELÉTRICA);;;;;;;;;
;99997069;COD;SETOR DE CONDIMENTOS          ;6;0;1;35012;4472;OUTROS;;;
92;FRIG. AURORA CASTRO;4228;BG92-5 (BATERIA TRANSPALETEIRA ELÉTRICA);99992203;EXD;EXPEDICAO                     ;6;0;15;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-6 (BATERIA TRANSPALETEIRA ELÉTRICA);99992204;EXD;EXPEDICAO                     ;6;0;15;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-7 (BATERIA TRANSPALETEIRA ELÉTRICA);99992205;EXD;EXPEDICAO                     ;6;0;15;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-8 (BATERIA TRANSPALETEIRA ELÉTRICA);99992206;EXD;EXPEDICAO                     ;6;0;15;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BG92-9 (BATERIA TRANSPALETEIRA ELÉTRICA);99992207;EXD;EXPEDICAO                     ;6;0;15;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BM92-1 (BATERIA EMPILHADEIRA RETRÁTIL);99992189;EXD;EXPEDICAO                     ;6;0;1;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BM92-2 (BATERIA EMPILHADEIRA RETRÁTIL);99992190;EXD;EXPEDICAO                     ;6;0;6;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BM92-3 (BATERIA EMPILHADEIRA RETRÁTIL);99992191;EXD;EXPEDICAO                     ;6;0;1;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BM92-4 (BATERIA EMPILHADEIRA RETRÁTIL);99992192;EXD;EXPEDICAO                     ;6;0;1;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BM92-5 (BATERIA EMPILHADEIRA RETRÁTIL);99992193;EXD;EXPEDICAO                     ;6;0;1;35012;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;BM92-6 (BATERIA EMPILHADEIRA RETRÁTIL);99992194;EXD;EXPEDICAO                     ;6;0;1;35012;2348;MÁQUINAS PRINCIPAL
