CODIGO UNIDADE;NOME UNIDADE;CODIGO DEPOSITO;DESCRIÇÃO DEPOSITO;CODIGO LOCAL;DESCRIÇÃO LOCAL;ESTANTE;PRATELEIRA;COLUNA;SEQUENCIA;CODIGO DEST. USO;DESCRIÇÃO DEST. USO;CODIGO ITEM;DESCRIÇÃO ITEM;CODIGO GRUPO DE ESTOQUE;DESCRIÇÃO GRUPO DE ESTOQUE;CODIGO SUBGRUPO DE ESTOQUE;DESCRIÇÃO SUBGRUPO DE ESTOQUE;UNIDADE MEDIDA;DATA ULTIMA COMPRA;CODIGO LOTE;LEGENDA LOTE;QUANTIDADE;VALOR;SITUAÇÃO PILHA;DATA CRIAÇÃO;MARCA REFERENCIA;CONTROLA ESTOQUE MINIMO;DATA FECHAMENTO;DATA GERAÇÃO;CLASSIFICAÇÃO TEMPO SEM CONSUMO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;3;9;3;ESTOQUE MINIMO;185532;UNIDADE CONTROLE 3P 690V 3,0-12,0A COD.LUCA12BL,SCHNEIDER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;288,12;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;3;10;3;ESTOQUE MINIMO;185533;CONTATOR AUX INST 3NA+2NF 24VCC COD.CAD-32BD,SCHNEIDER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;1052,83;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;3;11;3;ESTOQUE MINIMO;185534;RELE TEMP CONT/TEMP 0,3S-300H;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;271,13;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;3;12;3;ESTOQUE MINIMO;185535;CONTATOR AUX INST 5NA 24VCC COD.CAD50BD,SCHNEIDER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;3;1515,85;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;3;13;3;ESTOQUE MINIMO;185670;CHAVE MAGNETICA 10A 230V 2NF XY2CH13270,TELEMECANIQUE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;2267,31;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;3;15;3;ESTOQUE MINIMO;104407;CONTACTOR 220V 60HZ REF.LC1D128M7,SCHNEIDER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;524,99;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;1;3;ESTOQUE MINIMO;33780;FUSIVEL NH-000 100A 500V COD.3NA3830,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;3;106,48;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;2;3;ESTOQUE MINIMO;39360;MINIDISJUNTOR UNIPOLAR 16A 220/380V COD.5SL11167MB,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;6;45,76;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;3;3;ESTOQUE MINIMO;67616;DISJUNTOR MOTOR 3,5-5A COD.3RV20111FA10,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;3;695,35;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;4;3;ESTOQUE MINIMO;80451;DISJUNTOR MONOFASICO 10A CURVA C COD.5SX11107,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;1;9,16;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;5;3;ESTOQUE MINIMO;81133;FUSIVEL COMBINADO SITOR NH T1 160A COD.3NE12242,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;177,34;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;6;3;ESTOQUE MINIMO;83179;FUSIVEL NH-01 500V 160A ULTRA RAPIDO;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;4;43,63;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;7;3;ESTOQUE MINIMO;149425;MODULO ELETR.MOD.SIMATIC DP COD.6ES7138-4FA05-0AB0,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;5751,35;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;8;3;ESTOQUE MINIMO;111703;CONTATO AUXILIAR FRONTAL 1NA+1NF REF.3RV29011E,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;4;249,82;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;9;3;ESTOQUE MINIMO;39911;DISJUNTOR MOTOR 5,5-8A COD.3RV2011-1HA10,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;485,65;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;10;3;ESTOQUE MINIMO;185318;DISJUNTOR TERMOMAGNETICO MONO 6A COD.5SX11067,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;59,01;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;11;3;ESTOQUE MINIMO;185337;DISJUNTOR MOTOR TRIF. 4,5-6,3A 82A COD.3RV10211GA10,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;727,55;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;12;3;ESTOQUE MINIMO;185805;COMUTADOR COMAN COD.3SB71302AL101NA0,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;4;190,71;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;4;13;3;ESTOQUE MINIMO;112189;CONTATOR 9A 24VCA 60HZ 1NA S00 COD.3RT20161AB01,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;8;1125,77;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;1;3;ESTOQUE MINIMO;80293;RELE NIVEL LIQU.RETARDO S/RETAR. 220VCA COD.3UG05010AN00,WEG;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;505,88;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;2;3;ESTOQUE MINIMO;98509;CHAVE FIM DE CURSO COD.XCKM102,TELEMECANIQUE;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;884,91;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;3;3;ESTOQUE MINIMO;118680;CONTATOR 25A 24VCC S/C S0 COD.3RT20261BB40,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;1103,74;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;4;3;ESTOQUE MINIMO;122669;DISJUNTOR MOTOR 10-16A S00 COD.3RV20114AA10,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;4;1064,02;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;5;3;ESTOQUE MINIMO;133337;LOGO EXPANSAO DM16 24R COD.6ED10551NB100BA2,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;1553,42;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;6;3;ESTOQUE MINIMO;127677;MODULO ENTRADA DIG.08X24VDC COD.6ES71316BF010BA0,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;4;2494,46;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;7;3;ESTOQUE MINIMO;187001;DISJUNTOR TERMOMAGNETICO 32A TRIF.CURVA COD.5SY43327,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;5;2816,18;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;8;3;ESTOQUE MINIMO;187002;DISJUNTOR TERMOMAGNETICO 25A 220/380V REF.5SY43257,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;1125,82;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;9;3;ESTOQUE MINIMO;88427;DISJUNTOR TRIPOLAR MINI 10A CURVA C COD.5SL13107MB;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;2;121,41;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;10;3;ESTOQUE MINIMO;85945;DISJUNTOR TRIFASICO 16A CURVA C COD.5SL13167,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;5;264,9;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;11;3;ESTOQUE MINIMO;83058;"DISJUNTOR MONOF.10A CURVA ""C"" REF.5SL11107MB,SIEMENS";14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;1;9,93;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;12;3;ESTOQUE MINIMO;187390;CHAVE PART DIRETA 500V 10A 0,75-4,08CV COD.3RM10073AA04,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;1159,13;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;13;3;ESTOQUE MINIMO;187452;MODULO ENTRADA ANALOGICA COD.6ES7134-4GB01-0AB0,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;1856,99;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;14;3;ESTOQUE MINIMO;187547;COMUTADOR COMAN 2P VD 22,0MM 1NA COD.XB2EK2361,SIBRATEC;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;4;163,5;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;15;3;ESTOQUE MINIMO;187555;COMUTADOR COMAN 3P VD 22,0MM 2NA COD.XB2EK3365,SIBRATEC;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;7;400,75;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;5;17;3;ESTOQUE MINIMO;82999;CONTATOR 7A 1NA 220V S00 COD.3RT2015-1AN21,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;4;366,44;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;6;1;3;ESTOQUE MINIMO;186472;PERFIL ALTA TEMPERATURA COD.03010144,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;M;;;;7;4205,59;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;6;2;3;ESTOQUE MINIMO;145386;BOMBA COMPLETA ALTA TEMP COD.93034360,KARCHER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;4;14824,56;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;5;6;3;3;ESTOQUE MINIMO;145385;HD 10/20,VALV.CONTROLE MULTIFUNCIONAL REF.93100750,KARCHER;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;4854,46;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;1;1;3;ESTOQUE MINIMO;185983;ELEMENTO AQUECIMENTO COD.19188102014,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;1318,79;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;1;2;3;ESTOQUE MINIMO;185975;ELEMENTO AQUECIMENTO COD.19188101031,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;8;4588,28;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;1;3;3;ESTOQUE MINIMO;185982;ELEMENTO AQUECIMENTO COD.19188101029,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;2303,47;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;1;4;3;ESTOQUE MINIMO;187959;RESISTENCIA TUBULAR COD.19188103023,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;6;3085,22;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;1;5;3;ESTOQUE MINIMO;187308;ELEMENTO AQUECIMENTO TB COD.19188101047,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;7;4176,77;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;1;6;3;ESTOQUE MINIMO;187652;RESISTENCIA TUBULAR BLIN COD.19188101050,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;2408,02;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;1;3;ESTOQUE MINIMO;177074;RELE DE SEGURANCA COD.106113734,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;241,72;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;2;3;ESTOQUE MINIMO;138539;R-535,BOTAO PARADA EMERG.COD.105111741,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;1593,1;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;3;3;ESTOQUE MINIMO;157048;DISPOSITIVO SEGURANCA B325 COD.109650976,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;4926,7;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;4;3;ESTOQUE MINIMO;186649;TERMINAL DE ENTRADA COD.107353012,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;7847,17;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;5;3;ESTOQUE MINIMO;187632;MODULO RELE 24V COD.107000423,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;118;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;6;3;ESTOQUE MINIMO;187622;MODULO RELE COD.107016276,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;134,61;;;;NÃO;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;7;3;ESTOQUE MINIMO;140819;MODULO REG.E CONTROLE 105601538 COD.107353011,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;2700,19;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;8;3;ESTOQUE MINIMO;159179;MODULO CONTROLE DE AUTOMACAO COD.107353017,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;1495,14;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;9;3;ESTOQUE MINIMO;185957;MODULO OPTOACOPLADOR COD.105349458,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;992,66;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;10;3;ESTOQUE MINIMO;185967;CARTAO DE ENTRADA COD.N107352999,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;3139,27;;;;NÃO;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;11;3;ESTOQUE MINIMO;185970;MODULO REGULACAO E CONTROLE COD.N107353018,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;1219,43;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;12;3;ESTOQUE MINIMO;185971;TERMINAL POTENCIAL COD.1066024496,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;1219,43;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;13;3;ESTOQUE MINIMO;185968;CARTAO DE ENTRADA COD.N107352946,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;2630,41;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;14;3;ESTOQUE MINIMO;185969;TERMINAL DE SAIDA ETHERCAT 16DO COD.N107352944,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;3613,46;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;2;15;3;ESTOQUE MINIMO;126853;R-535,MEDIDOR DE VACUO COD.105700515,MULTIVAC;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;4427,23;;;;NÃO;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;3;1;3;ESTOQUE MINIMO;82279;INVERSOR FREQ 3KW 3HP 380/500V COD.ATV32HU30N4,SCHNEIDER;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;1;4327,71;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;3;3;3;ESTOQUE MINIMO;185759;INVERSOR FREQ 3F 0,5-599HZ 2,2KW COD.ATV320U22N4B,SCHNEIDER;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;3;22874,96;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;6;6;4;1;3;ESTOQUE MINIMO;82171;BLOCO CONTATO 1NA BOTAO 3SB6 COD.3SB64001AA101BA0,SIEMENS;14;MATERIAIS PARA USO EM MANUTENCOES;5;COMPONENTES ELETRICOS E ELETRONICO AUTOMACAO;UN;;;;12;108,63;;;;SIM;;03/05/2026 10:07;REGULAR;
